URL;Time;Time_sys
https://steamcommunity.com/;0.371617;0.377986
https://rottentomatoes.com/;0.209899;0.262262
https://www.foxnews.com/;0.159782;0.190956
https://www.netflix.com/ua/;0.529829;0.6565
https://play.google.com/store;0.191029;0.526709
https://www.imdb.com/;0.658869;0.982355
https://www.youtube.com/;0.181087;1.144318
https://www.youtube.com/;0.206026;0.605222
https://www.amazon.com/;Null;0.403982
https://www.google.com/;0.189597;0.196032
https://www.wiktionary.org/;0.190228;0.195869
https://steamcommunity.com/;0.316491;0.321438
https://rottentomatoes.com/;0.240409;0.293266
https://www.foxnews.com/;0.130696;0.162689
https://www.netflix.com/ua/;0.51811;0.704392
https://play.google.com/store;0.191749;0.526751
https://www.imdb.com/;0.342716;0.455801
https://www.youtube.com/;0.177663;0.485835
https://www.youtube.com/;0.183014;0.457226
https://www.amazon.com/;Null;0.211582
https://www.google.com/;0.195543;0.202197
https://www.wiktionary.org/;0.198325;0.204617
https://steamcommunity.com/;0.317118;0.322621
https://rottentomatoes.com/;0.186336;0.239791
https://www.foxnews.com/;0.113327;0.145026
https://www.netflix.com/ua/;0.562639;0.689977
https://play.google.com/store;0.195338;0.801168
https://www.imdb.com/;0.340034;0.448869
https://www.youtube.com/;0.189945;0.505183
https://www.youtube.com/;0.183491;0.473429
https://www.amazon.com/;Null;0.203435
https://www.google.com/;0.199974;0.206668
https://www.wiktionary.org/;0.194207;0.200444
https://steamcommunity.com/;0.308914;0.314692
https://rottentomatoes.com/;0.234239;0.289032
https://www.foxnews.com/;0.135657;0.168018
https://www.netflix.com/ua/;1.556828;1.683575
https://play.google.com/store;0.194731;0.570018
https://www.imdb.com/;0.342386;0.455103
https://www.youtube.com/;0.186873;0.903416
https://www.youtube.com/;0.184377;0.499387
https://www.amazon.com/;Null;0.198941
https://www.google.com/;0.191336;0.196848
https://www.wiktionary.org/;0.189202;0.194723
https://steamcommunity.com/;0.321382;0.326895
https://rottentomatoes.com/;0.240363;0.292823
https://www.foxnews.com/;0.128834;0.160128
https://www.netflix.com/ua/;0.95437;1.077897
https://play.google.com/store;0.192385;0.526652
https://www.imdb.com/;0.307293;0.424783
https://www.youtube.com/;0.189587;0.555531
https://www.youtube.com/;0.19362;0.805078
https://www.amazon.com/;Null;0.208675
https://www.google.com/;0.208987;0.215284
https://www.wiktionary.org/;0.193066;0.199399
https://steamcommunity.com/;0.377381;0.383317
https://rottentomatoes.com/;0.244317;0.297898
https://www.foxnews.com/;0.157927;0.189221
https://www.netflix.com/ua/;0.718456;0.845179
https://play.google.com/store;0.194699;0.576239
https://www.imdb.com/;0.354275;0.46865
https://www.youtube.com/;0.186023;0.453244
https://www.youtube.com/;0.188437;0.486169
https://www.amazon.com/;Null;0.20187
https://www.google.com/;0.192258;0.197875
https://www.wiktionary.org/;0.194811;0.200278
https://steamcommunity.com/;1.326774;1.332659
https://rottentomatoes.com/;0.184476;0.238596
https://www.foxnews.com/;0.129029;0.161227
https://www.netflix.com/ua/;0.593903;0.722807
https://play.google.com/store;0.21063;0.530118
https://www.imdb.com/;0.425497;0.436671
https://www.youtube.com/;0.197579;0.824886
https://www.youtube.com/;0.184845;0.37843
https://www.amazon.com/;Null;0.198156
https://www.google.com/;0.183969;0.189835
